Page,X,Y,RawText,InterpretedCabin
5,2921,1177,|,
5,150,1234,pass,
5,600,1234,SiC,
5,838,1234,SCS,
5,940,1265,SSS,
5,2479,1234,cafe,
5,2776,1234,ca,
5,2929,1234,aa,
5,154,1321,SC,
5,940,1321,CR,
5,2768,1290,TSO,
5,2972,1290,TCR,
5,150,1347,pases,
5,549,1347,SC~—“—*isSC“‘*‘dSSCSC~*iP,
5,1238,1347,PS,
5,1361,1378,CS~iwCCC~‘iS*‘“‘C*srSPCCP:~CTCdCC*”,cs~iwccc~‘is*‘“‘c*srspccp:~ctcdcc*”
5,150,1403,ps9,
5,1144,1403,orca,orca
5,1442,1403,idea,
5,1969,1403,iirc,iirc
5,150,1460,[aco,
5,450,1491,SC—CiSC(tst‘“RSSCSC*‘“RSC*C‘“‘(S#dSOS*C‘“‘é#OBPCPCSCPCSC*~dSC“‘“RSNNNCOOCNSCC“‘LWN,sc—cisc(tst‘“rsscsc*‘“rsc*c‘“‘(s#dsos*c‘“‘é#obpcpcscpcsc*~dsc“‘“rsnnncoocnscc“‘lwn
5,2912,1460,‘LWT.,
5,154,1547,CC,
5,2606,1516,SPRY,
5,150,1573,[aes,
5,450,1604,S—iSCts—‘iSSCSC*dSC(tSC*dSC(CtC~*~‘i,
5,1646,1573,PCP,pcp
5,2062,1573,PO,
5,2351,1604,CCPSC*~dSC(‘(‘COLOC*”,
5,150,1629,pes,
5,770,1629,rer,
5,1569,1629,acigrc,acigrc
5,1807,1629,farce,farce
5,2060,1660,|S,
5,150,1686,pasa,
5,600,1686,SCiOSC*dCircsrc,sciosc*dcircsrc
5,1361,1717,COdCSSSC*iSCSC~iSCtCSC~iCSC«S,
5,2776,1686,PoP,
5,3023,1686,PC,pc
5,154,1773,CC,
5,1051,1773,OC,
5,2173,1773,10,
5,150,1799,[aes,
5,532,1799,SCS~*~<—~idSC*‘“~*‘i,
5,974,1799,PSPSPS,
5,1361,1830,CC~*~iPoOCPC*dPSC(“‘CNNNOCO#*dNSSCOCC‘“‘#CNOC*‘”rR#$#T“##W,cc~*~ipoocpc*dpsc(“‘cnnnoco#*dnsscocc‘“‘#cnoc*‘”rr#$#t“##w
5,154,1886,pe,
5,2589,1855,Yas,
5,2938,1855,PO,
5,3014,1855,SPC,spc
5,154,1943,[_aces—i~SS~*~“~*‘“‘idSC*d,
5,974,1912,PPC,ppc
5,1110,1912,CsPORPCePceS,csporpcepces
5,1569,1912,|,
5,1697,1943,CC~dPSC“‘“‘CCYSONOC‘#SN’N’NWYNNNNNN.-,
5,2717,1912,Y’s—sd|,
5,154,1999,SC,
5,753,1968,Ca,
5,940,1999,OC,
5,2198,1968,Xo,
5,154,2056,SC,
5,949,2056,OO,
5,1722,2025,ON,
5,2071,2025,500015,
5,150,2081,SS,
5,371,2112,CC,
5,974,2112,oO,
5,2453,2081,SOR,
5,2997,2081,SR,
5,150,2138,pa,
5,583,2138,S—tiCSCSd,
5,1161,2169,OSS,
5,1969,2169,S,
5,2275,2169,SP,
5,2717,2138,faP2PC_faPC.3PC,2c
5,150,2194,pas,
5,915,2194,devs,
5,1144,2194,erosro,
5,1450,2194,id,
5,1576,2225,CCiCCC—‘idOCC‘irSC“‘“C*LSC#”,
5,150,2251,[aa,
5,450,2282,S—iSCC—i‘iSC(‘C*t*dSCSSC*C*‘“(RSC“‘é#déPCNSPO_Joc.sPc_fepospo,s—iscc—i‘isc(‘c*t*dscssc*c*‘“(rsc“‘é#dépcnspo_joc.spc_fepospo
5,2470,2251,|,
5,2640,2251,——=d|~SOSCSC~irSCSC~CS~*,
5,150,2307,pas,
5,450,2338,naa,
5,2929,2307,ara,
6,152,104,Camp,
6,259,104,Mather,
6,380,104,2026,
6,470,104,Waiting,
6,604,104,List,
6,153,217,Find,
6,228,213,your,
6,306,213,waiting,
6,433,217,list,
6,490,217,number.,
6,634,217,Count,
6,743,217,number,
6,877,217,of,
6,916,217,families,
6,1054,217,above,
6,1158,223,you,
6,1227,217,requesting,
6,1406,223,same,
6,1502,217,week(s),
6,1639,217,/,
6,1660,217,cabin,
6,1758,217,size(s).,
6,188,370,Waiting,
6,334,370,List#,
6,458,374,May31-June3,
6,755,374,June3-6,
6,946,374,June7-13,
6,1152,374,June14-20,
6,1367,374,June21-27,
6,1582,374,June28-July4,
6,1860,374,July5-11,
6,2066,374,July12-18,
6,2266,374,July19-25,
6,2472,374,July,
6,2549,374,26-Aug1,
6,2728,370,Aug,
6,2796,374,2-8,
6,2934,370,Aug,
6,3005,374,9-15,
6,150,413,pte,
6,597,413,CT,
6,900,413,sfrcispc,sfrcispc
6,1146,413,fT,
6,1361,417,rch,rch
6,2980,413,C.SPC,c.spc
6,3092,413,|,
6,150,470,pom,
6,450,474,ers,
6,2776,470,CeRC__[5PC.EPC,5c
6,3092,470,|,
6,150,526,pote,
6,450,530,|,
6,2052,526,srcizrc,srcizrc
6,2250,526,|,
6,2454,526,fsrcarc,fsrcarc
6,2684,526,|,
6,150,583,|,
6,248,583,iva,
6,610,583,CidLC,
6,847,583,Cds,
6,1130,583,[apciepts,[apciepts
6,1348,583,|,
6,1565,583,"fapcepts,","fapcepts,"
6,1789,583,=|,
6,1980,587,|,
6,2190,583,ET,
6,150,639,pte,
6,446,639,|,
6,450,643,rcs,rcs
6,2717,639,fercspc_[ePc.5PC,5c
6,3099,639,|,
6,150,696,|,
6,242,696,tet,
6,413,696,|,
6,597,696,CT,
6,847,696,ssa,
6,1144,696,epcapc,epcapc
6,1341,696,|,
6,1558,696,fepcapc,fepcapc
6,1815,696,|,
6,1986,700,|,
6,2060,700,ETC,
6,150,752,RR,
6,518,756,GG,
6,1150,756,GG,
6,1861,756,GN,
6,2065,752,C100,
6,2473,756,OO,
6,150,809,potas,
6,450,813,|,
6,1532,809,sesh,
6,2223,809,_fspczec,_fspczec
6,2447,809,|spcsrec,|spcsrec
6,2691,809,|,
6,2849,813,|,
6,150,865,|,
6,242,865,tea,
6,426,865,|,
6,841,865,pcr,pcr
6,1361,869,|,
6,2111,865,cope,
6,2460,865,srpcerc,srpcerc
6,2691,865,|,
6,2849,869,|,
6,150,922,Pp,
6,261,922,tes,
6,450,922,TT,
6,913,922,dpcrapc,dpcrapc
6,1146,926,PP,
6,2315,926,aC,
6,2921,922,fa,
6,2980,922,CaP,
6,3059,922,C,
6,3099,922,|,
6,150,978,potas,
6,419,978,|,
6,450,982,crc,crc
6,2710,978,|r,
6,2803,978,ePC__[SPC.EPC,epc__[spc.epc
6,3099,978,|,
6,154,1039,GG,
6,1150,1035,GG,
6,1861,1035,GY,
6,2065,1035,(C3,
6,2309,1035,0X2,
6,2388,1035,oO,
6,150,1091,|,
6,242,1091,tes,
6,419,1091,|,
6,597,1091,CT,
6,907,1091,ifrcrapc,ifrcrapc
6,1146,1091,fT,
6,1828,1091,fect,
6,2460,1091,orcapc,orcapc
6,2691,1091,|,
6,2849,1095,|,
6,150,1148,|,
6,242,1148,tao,
6,450,1152,|,
6,1881,1148,sec,
6,2454,1148,|,
6,2710,1148,farcsrc,farcsrc
6,150,1204,|,
6,261,1204,90,
6,446,1204,|,
6,847,1204,csp,
6,1348,1204,|,
6,1565,1204,fapcgpc,fapcgpc
6,1854,1208,||,
6,2447,1204,darczec,darczec
6,2723,1208,||,
6,150,1261,|,
6,242,1261,tot,
6,446,1261,|,
6,716,1261,idcnapc,idcnapc
6,940,1265,|,
6,150,1317,pte,
6,450,1321,|,
6,2052,1317,erczrc,erczrc
6,2243,1317,fepcapc,fepcapc
6,2460,1317,||P,
6,3013,1317,APC,apc
6,150,1374,pos,
6,450,1378,Perec,
6,2915,1374,[oP,
6,2980,1374,CePC,cepc
6,3092,1374,|,
6,150,1430,),
6,242,1430,toa,
6,450,1434,|,
6,907,1430,ifpcspc,ifpcspc
6,1137,1430,|,
6,1146,1434,|,
6,150,1487,|,
6,242,1487,ts,
6,413,1487,|,
6,597,1487,CT,
6,847,1487,Cds,
6,1130,1487,fapcspc,fapcspc
6,1354,1487,|,
6,1493,1487,TE,
6,1986,1491,|,
6,150,1543,|,
6,255,1543,96,
6,413,1543,|,
6,597,1543,CT,
6,847,1543,ida,
6,1130,1543,fapcspc,fapcspc
6,1354,1543,|,
6,1493,1547,|,
6,1576,1547,TT,
6,150,1600,|,
6,242,1600,tom,
6,446,1600,|,
6,597,1604,CT,
6,1137,1600,spcspts,spcspts
6,1361,1604,|,
6,150,1656,|,
6,242,1656,tog,
6,413,1656,|,
6,610,1656,ida,
6,933,1656,|,
6,1137,1656,fapcapc,fapcapc
6,1348,1656,|,
6,1493,1656,TE,
6,2019,1656,Cdpcapc,cdpcapc
6,2260,1660,|||,
6,150,1713,po,
6,749,1717,rca,rca
6,2467,1713,orcarc,orcarc
6,2684,1713,|,
6,2954,1713,CaP,
6,150,1769,|,
6,242,1769,200,
6,446,1769,|,
6,450,1773,core,
6,2460,1769,|,
6,150,1826,|,
6,255,1826,on,
6,446,1826,|,
6,597,1830,CT,
6,1130,1826,ercshc,ercshc
6,1361,1830,|,
6,2190,1826,sesh,
6,2724,1826,orcisrc,orcisrc
6,2929,1830,|,
6,150,1882,|,
6,255,1882,02,
6,446,1882,|,
6,597,1886,CT,
6,1124,1882,fercshec,fercshec
6,1361,1886,|,
6,2322,1882,rch,rch
6,2921,1882,[oP,
6,2980,1882,CSP,
6,3059,1882,C,
6,3092,1882,|,
6,150,1939,|,
6,255,1939,os,
6,446,1939,|,
6,597,1939,CT,
6,874,1939,Torch,torch
6,1341,1939,|,
6,1558,1939,fecspc,fecspc
6,1789,1939,i,
6,1841,1939,fopcsspc,fopcsspc
6,2052,1939,|,
6,2184,1943,|,
6,2388,1943,|,
6,2618,1943,|,
6,150,1995,|,
6,255,1995,oa,
6,446,1995,|,
6,597,1995,CT,
6,867,1995,scp,
6,1146,1995,P|,
6,1361,1999,sch,
6,2915,1995,[5PC.PC,5c
6,3099,1995,|,
6,150,2052,pos,
6,450,2056,|,
6,2046,2052,oresrec,
6,2256,2056,||,
6,150,2108,poe,
6,413,2108,|,
6,450,2112,arch,arch
6,2250,2108,lapse,
6,2447,2108,fapcisrc,fapcisrc
6,2691,2108,|,
6,2849,2108,|,
6,150,2165,|,
6,255,2165,om,
6,446,2165,|,
6,450,2169,rer,
6,2454,2165,|,
6,2618,2165,sce,
6,2855,2165,C_,
6,2915,2165,[ePcePC,[epcepc
6,3092,2165,|,
6,1142,2221,po,
6,1833,2221,force,force
6,2466,2225,||,
6,940,2278,pT,
6,1252,2278,CT,
6,1541,2278,Cdspczpcapciapc,cdspczpcapciapc
6,2042,2278,[apcapc,[apcapc
6,2252,2278,|,
6,2390,2278,TT,
6,150,2334,|,
6,242,2334,ato,
6,450,2338,Portree,
7,152,104,Camp,
7,259,104,Mather,
7,380,104,2026,
7,470,104,Waiting,
7,604,104,List,
7,153,217,Find,
7,228,213,your,
7,306,213,waiting,
7,433,217,list,
7,490,217,number.,
7,634,217,Count,
7,743,217,number,
7,877,217,of,
7,916,217,families,
7,1054,217,above,
7,1158,223,you,
7,1227,217,requesting,
7,1406,223,same,
7,1502,217,week(s),
7,1639,217,/,
7,1660,217,cabin,
7,1758,217,size(s).,
7,188,370,Waiting,
7,334,370,List#,
7,458,374,May31-June3,
7,755,374,June3-6,
7,946,374,June7-13,
7,1152,374,June14-20,
7,1367,374,June21-27,
7,1582,374,June28-July4,
7,1860,374,July5-11,
7,2066,374,July12-18,
7,2266,374,July19-25,
7,2472,374,July,
7,2549,374,26-Aug1,
7,2728,370,Aug,
7,2796,374,2-8,
7,2934,370,Aug,
7,3005,374,9-15,
7,154,417,patter,
7,2724,413,5,
7,2750,413,rc5PC__[5PC.5PC,5c
7,3099,413,|,
7,150,470,|,
7,255,470,a2,
7,446,470,|,
7,597,470,CT,
7,847,474,Cc,
7,1130,470,fepciepc,fepciepc
7,1348,470,|,
7,1493,474,|,
7,1723,470,sfcigpc,sfcigpc
7,2039,470,(|,
7,2190,474,|,
7,2388,474,|,
7,2618,474,|,
7,150,526,|,
7,248,526,zis,
7,446,526,|,
7,703,530,Cc,
7,1144,526,apcapc,apcapc
7,1341,526,|,
7,1558,526,fapcapc,fapcapc
7,1815,526,|,
7,1986,530,|,
7,150,583,|,
7,242,583,ata,
7,604,583,Cdr,
7,933,583,|,
7,1130,583,fapcapc,fapcapc
7,1361,587,||,
7,2414,583,fcc,
7,150,639,|,
7,248,639,zis,
7,446,639,|,
7,597,639,CT,
7,847,643,Cc,
7,1144,639,apcapc,apcapc
7,1341,639,|,
7,1558,639,fapcapc,fapcapc
7,1815,639,|,
7,1986,643,|,
7,150,696,pate,
7,450,700,Pach,
7,2921,696,face,
7,3099,696,|,
7,150,752,pam,
7,450,756,Parca,parca
7,2717,752,daca,
7,2921,752,[ar,
7,2980,752,car,
7,3092,752,|,
7,150,809,|,
7,248,809,aie,
7,446,809,|,
7,597,809,CT,
7,788,809,Css,
7,1130,809,[epcepts,[epcepts
7,1348,809,|,
7,1565,809,"fepcepts,","fepcepts,"
7,1795,809,=|,
7,1986,813,|,
7,2289,813,|,
7,150,865,|,
7,248,865,zig,
7,450,869,|,
7,1124,865,fspcapc,fspcapc
7,1348,865,|,
7,1558,865,fapcapc,fapcapc
7,1854,865,||,
7,2289,865,scape,
7,2723,869,||,
7,150,922,|,
7,242,922,220,
7,446,922,|,
7,597,922,CT,
7,841,922,CT,
7,1051,922,setseprs,
7,1361,926,||,
7,150,978,pat,
7,450,982,Pcs,pcs
7,2454,978,farcsrc,farcsrc
7,2691,978,|,
7,150,1035,|,
7,255,1035,aa,
7,446,1035,|,
7,597,1035,CT,
7,1078,1035,dsp,
7,1565,1035,fapcapc,fapcapc
7,1809,1035,spcapc,spcapc
7,2052,1035,|,
7,2184,1039,|,
7,2388,1039,|,
7,2618,1039,|,
7,150,1091,pag,
7,450,1095,|,
7,1841,1091,fercsrc_orcispc_fepcspc,fercsrc_orcispc_fepcspc
7,2454,1091,|,
7,2618,1095,|,
7,2849,1095,|,
7,150,1148,pa,
7,450,1152,Parca,parca
7,2473,1148,daca,
7,2928,1148,aca,
7,3099,1148,|,
7,154,1208,2,
7,755,1208,GG,
7,1150,1208,GG,
7,1947,1204,S(O,
7,2263,1204,C100,
7,2388,1204,co,
7,154,1265,pe,
7,2315,1261,arch,arch
7,2921,1261,face,
7,3099,1261,|,
7,150,1317,pam,
7,450,1321,Parca,parca
7,2678,1317,daca,
7,2921,1317,[aPc.aPC,[apc.apc
7,3092,1317,|,
7,150,1374,pe,
7,749,1378,esc,
7,2454,1374,far,
7,2546,1374,srC,src
7,2710,1374,farcisrc,farcisrc
7,2915,1374,||,
7,150,1430,|,
7,248,1430,zg,
7,446,1430,|,
7,834,1430,spac,
7,1361,1434,|,
7,1822,1430,sdacapcfapcapc,sdacapcfapcapc
7,2256,1430,|,
7,2388,1434,|,
7,2618,1434,|,
7,2855,1434,|,
7,150,1487,|,
7,255,1487,30,
7,446,1487,|,
7,450,1491,eh,
7,2724,1487,era,
7,2915,1487,[eP,
7,2980,1487,CAP,
7,3059,1487,C,
7,3092,1487,|,
7,150,1543,pat,
7,426,1543,|,
7,450,1547,srr,
7,2710,1543,fercspc__[ePc.5PC,5c
7,3099,1543,|,
7,150,1600,ps2,
7,446,1600,|,
7,597,1604,CT,
7,1130,1600,ercshec,ercshec
7,1348,1600,|,
7,1493,1600,TCC,
7,2026,1600,icPC,icpc
7,2243,1600,fopcispc,fopcispc
7,2460,1600,|,
7,2618,1604,|,
7,2855,1604,|,
7,150,1656,|,
7,255,1656,a3,
7,439,1656,|,
7,610,1656,idsrc3pc,3c
7,913,1656,_|arc.apc,_|arc.apc
7,1137,1656,[|,
7,1275,1660,|,
7,1558,1656,fspcgpc,fspcgpc
7,1815,1656,|,
7,1986,1660,|,
7,150,1713,psa,
7,450,1717,|,
7,2065,1713,erczhcfercarc,erczhcfercarc
7,2447,1713,lopcarc,lopcarc
7,2691,1713,|,
7,2849,1713,|,
7,150,1769,|,
7,255,1769,as,
7,413,1769,|,
7,597,1769,CT,
7,847,1769,Crisp,
7,1130,1769,fopcspc,fopcspc
7,1348,1769,|,
7,1493,1773,|,
7,1723,1769,sfcspc,sfcspc
7,2046,1769,|,
7,2190,1773,|,
7,2388,1773,|,
7,2618,1773,|,
7,150,1826,pee,
7,450,1830,|,
7,2052,1826,arcsshc,arcsshc
7,2250,1826,|,
7,2447,1826,dapcorc,dapcorc
7,2684,1826,|,
7,2849,1826,4,
7,2980,1826,CPC,cpc
7,150,1882,|,
7,268,1882,2s7,
7,439,1882,|,
7,597,1882,CT,
7,847,1882,Carcass,carcass
7,1137,1882,fapcspc,fapcspc
7,1341,1882,|,
7,1558,1882,fapcispc,fapcispc
7,1815,1882,|,
7,1986,1886,|,
7,154,1943,a,
7,459,1943,a,
7,755,1943,GG,
7,1150,1943,GG,
7,1960,1939,(CO,
7,2473,1939,GO,
7,2737,1939,(e770,
7,154,1999,psoas,
7,1841,1995,farcsrc_|apcspc,farcsrc_|apcspc
7,2256,1995,|,
7,2388,1995,|,
7,2618,1995,|,
7,150,2052,|,
7,255,2052,ao,
7,450,2056,rere,
7,2447,2052,forciorc,forciorc
7,2691,2052,||,
7,150,2108,pat,
7,450,2112,Perce,perce
7,2263,2108,rcp,rcp
7,150,2165,|,
7,255,2165,ae,
7,446,2165,|,
7,597,2169,CT,
7,1130,2165,ercshec,ercshec
7,1361,2169,|,
7,150,2221,pags,
7,450,2225,Pt,
7,2447,2221,frcsrc_fercspc_[ePc.5PC,5c
7,3099,2221,|,
7,154,2282,7,
7,604,2282,GG,
7,1144,2278,(528,
7,1367,2278,GR,
7,1960,2282,GO,
7,150,2334,pas,
7,450,2338,PT,
7,940,2338,arcsec,arcsec
7,2888,2334,_[aPc.ePC,_[apc.epc
7,3099,2334,|,
8,152,104,Camp,
8,259,104,Mather,
8,380,104,2026,
8,470,104,Waiting,
8,604,104,List,
8,153,217,Find,
8,228,213,your,
8,306,213,waiting,
8,433,217,list,
8,490,217,number.,
8,634,217,Count,
8,743,217,number,
8,877,217,of,
8,916,217,families,
8,1054,217,above,
8,1158,223,you,
8,1227,217,requesting,
8,1406,223,same,
8,1502,217,week(s),
8,1639,217,/,
8,1660,217,cabin,
8,1758,217,size(s).,
8,188,370,Waiting,
8,334,370,List#,
8,458,374,May31-June3,
8,755,374,June3-6,
8,946,374,June7-13,
8,1152,374,June14-20,
8,1367,374,June21-27,
8,1582,374,June28-July4,
8,1860,374,July5-11,
8,2066,374,July12-18,
8,2266,374,July19-25,
8,2472,374,July,
8,2549,374,26-Aug1,
8,2728,370,Aug,
8,2796,374,2-8,
8,2934,370,Aug,
8,3005,374,9-15,
8,150,413,|,
8,248,413,ae,
8,413,413,|,
8,597,413,CT,
8,847,413,Caco,
8,1130,413,fapcepc,fapcepc
8,1354,413,|,
8,1493,417,|,
8,1576,417,|,
8,150,470,pam,
8,439,470,|,
8,597,470,CT,
8,1341,470,src,src
8,2046,470,|orcisrc,|orcisrc
8,2243,470,fepcsec,fepcsec
8,2460,470,|,
8,2618,474,|,
8,2849,474,|,
8,150,526,pag,
8,450,530,Pcp,pcp
8,1841,526,fprpcarc,fprpcarc
8,2052,526,|,
8,2190,526,||,
8,2704,526,dPCaPc,dpcapc
8,150,583,|,
8,255,583,ag,
8,450,587,|,
8,1558,583,fercsec,fercsec
8,1854,583,||,
8,2283,583,fcr,
8,2710,583,forcisrc,forcisrc
8,2929,587,|,
8,150,639,po,
8,446,639,|,
8,450,643,asc,
8,2454,639,farcsrc,farcsrc
8,2710,639,farcsrpc,farcsrpc
8,2915,639,||,
8,150,696,pet,
8,446,696,|,
8,450,700,PPC,ppc
8,2454,696,|srcsrC,|srcsrc
8,2717,696,srcisrc,srcisrc
8,2915,696,||,
8,150,752,pea,
8,446,752,|,
8,450,756,arcsec,arcsec
8,150,809,pes,
8,450,813,|,
8,1545,809,rcs,rcs
8,2223,809,_fercierc,_fercierc
8,2447,809,fopcierc,fopcierc
8,2691,809,|,
8,2849,813,|,
8,154,869,24,
8,450,869,ff,
8,1830,865,fac,
8,2556,865,arc,arc
8,2687,865,ar,
8,2775,865,caPe,
8,2906,865,{aPC,{apc
8,3020,865,aPC,apc
8,3090,865,|,
8,745,922,po,
8,1581,922,rcszpec,rcszpec
8,1811,926,f|,
8,749,982,|,
8,929,978,fapcapc,fapcapc
8,1133,978,japcapc,japcapc
8,1350,978,|,
8,1488,982,|,
8,1712,978,CT,
8,2357,978,apc,apc
8,2929,982,|,
8,1142,1035,|,
8,1260,1035,CT,
8,1411,1035,CCT,
8,1727,1035,isa,
8,2050,1035,erciapc,erciapc
8,2241,1035,fepcarc,fepcarc
8,2452,1035,|,
8,2616,1039,|,
8,2853,1039,|,
8,1361,1095,ss,
8,2153,1095,sO,
8,1357,1148,|,
8,1361,1152,siepcispcepcspc_fepcspec,siepcispcepcspc_fepcspec
8,2252,1148,|,
8,2390,1148,|,
8,2621,1148,|,
8,1357,1204,|,
8,1361,1208,epcispcfepcspc_epcspc,epcispcfepcspc_epcspc
8,2252,1204,|,
8,2390,1204,|,
8,2621,1204,|,
8,1357,1261,|,
8,1547,1261,ispcspc,ispcspc
8,1811,1261,|,
8,1982,1265,|,
8,2179,1265,|,
8,2298,1261,SC,
8,2430,1261,scehc,
8,2700,1261,pce,pce
8,2929,1265,|,
8,1357,1317,|,
8,1361,1321,"apciapc[apciapc_[apc,spc","apciapc[apciapc_[apc,spc"
8,2252,1317,|,
8,2390,1317,|,
8,2621,1317,|,
8,1357,1374,po,
8,2206,1374,heh,
8,2719,1374,a,
8,2772,1374,cehC,
8,2917,1374,[apc.erc,[apc.erc
8,3088,1374,|,
8,1357,1430,po,
8,1576,1434,arcsec,arcsec
8,2449,1430,fapczpc,fapczpc
8,2686,1430,|,
8,2844,1430,|,
8,1357,1487,po,
8,1576,1491,csr,
8,2910,1487,|,
8,1361,1543,pT,
8,1942,1543,dsc,
8,2463,1543,sparc,sparc
8,2713,1543,[spcapc,[spcapc
8,2929,1547,|,
8,1142,1600,apcapc,apcapc
8,1339,1600,|apcapc,|apcapc
8,1563,1600,|,
8,1734,1604,|,
8,1958,1600,CT,
8,2234,1600,ifaecapc,ifaecapc
8,2466,1604,||,
8,1146,1639,a,
8,1361,1639,OO,
8,2492,1635,20%,
8,2750,1635,oO,
8,2941,1635,LLL,
8,1146,1717,GG,
8,749,1752,a,
8,2068,1773,0,
8,154,1787,a,
8,1481,1830,2,
8,2589,1830,CO,
8,2945,1783,CO,
8,154,1886,SE,
8,2325,1843,ET,
8,150,1939,pas,
8,446,1939,|,
8,841,1939,rca,rca
8,1361,1943,|,
8,1822,1939,sdscapc,sdscapc
8,2060,1943,||,
8,2618,1939,sap,
8,150,1995,para,
8,450,1999,Pac,
8,2454,1995,farcarc,farcarc
8,2678,1995,farcarc,farcarc
8,2915,1995,[|,
8,154,2056,2,
8,755,2056,GO,
8,940,2052,(001,
8,1146,2056,GG,
8,2473,2052,GG,
8,150,2108,pe,
8,450,2112,orcs,orcs
8,2223,2108,_forcspc,_forcspc
8,2447,2108,|orcsrpc,|orcsrpc
8,2691,2108,|,
8,2849,2108,|,
8,150,2165,|,
8,242,2165,a7,
8,439,2165,|,
8,597,2165,CT,
8,847,2165,Cdr,
8,1144,2165,apcapc,apcapc
8,1354,2165,|,
8,1493,2169,|,
8,1743,2165,ET,
8,2060,2169,scrap],
8,150,2221,pave,
8,446,2221,|,
8,1065,2221,cere,
8,1848,2221,orpcrorc,orpcrorc
8,2052,2221,|,
8,2190,2221,||,
8,2724,2221,SPCC,spcc
8,150,2278,|,
8,242,2278,ao,
8,446,2278,|,
8,450,2282,Cress,
8,2266,2295,_forcierc,_forcierc
8,2466,2282,forpcierc,forpcierc
8,2691,2278,|,
8,2849,2282,|,
8,150,2334,|,
8,255,2334,eo,
8,450,2338,|,
8,1196,2334,scree,
8,1914,2334,Tse,
8,2447,2334,fapcisrec,fapcisrec
8,2723,2338,||,
9,152,104,Camp,
9,259,104,Mather,
9,380,104,2026,
9,470,104,Waiting,
9,604,104,List,
9,153,217,Find,
9,228,213,your,
9,306,213,waiting,
9,433,217,list,
9,490,217,number.,
9,634,217,Count,
9,743,217,number,
9,877,217,of,
9,916,217,families,
9,1054,217,above,
9,1158,223,you,
9,1227,217,requesting,
9,1406,223,same,
9,1502,217,week(s),
9,1639,217,/,
9,1660,217,cabin,
9,1758,217,size(s).,
9,188,370,Waiting,
9,334,370,List#,
9,458,374,May31-June3,
9,755,374,June3-6,
9,946,374,June7-13,
9,1152,374,June14-20,
9,1367,374,June21-27,
9,1582,374,June28-July4,
9,1860,374,July5-11,
9,2066,374,July12-18,
9,2266,374,July19-25,
9,2472,374,July,
9,2549,374,26-Aug1,
9,2728,370,Aug,
9,2796,374,2-8,
9,2934,370,Aug,
9,3005,374,9-15,
9,150,413,pet,
9,426,413,|,
9,450,417,arcsec,arcsec
9,150,470,pez,
9,446,470,|,
9,624,474,|,
9,1137,470,spcapc,spcapc
9,1348,470,|,
9,1493,470,"scape,",
9,1854,470,||,
9,2546,470,CPC,cpc
9,150,526,|,
9,255,526,es,
9,446,526,|,
9,597,526,CT,
9,847,530,Cc,
9,1144,526,apcapc,apcapc
9,1348,526,|arcapc,|arcapc
9,1565,526,|,
9,1736,530,|,
9,1980,530,|,
9,150,583,pee,
9,450,587,|,
9,1631,583,sesh,
9,2250,583,[5PC,5c
9,2348,583,orc,orc
9,2447,583,|spciorc,|spciorc
9,2691,583,|,
9,2849,587,|,
9,150,639,|,
9,255,639,es,
9,413,639,|,
9,624,643,TCC,
9,1144,639,apcapc,apcapc
9,1348,639,|,
9,1493,643,|,
9,1822,639,sdspcapc,sdspcapc
9,2046,639,|,
9,2190,639,||,
9,150,696,|,
9,248,696,es,
9,413,696,|,
9,597,696,Citic,
9,940,696,|||,
9,1361,700,cP,
9,150,752,|,
9,255,752,em,
9,439,752,|,
9,841,752,pcp,pcp
9,1361,756,|,
9,150,809,|,
9,255,809,ee,
9,446,809,|,
9,597,809,CT,
9,907,809,sfspcrapc,sfspcrapc
9,1146,809,||,
9,1473,809,Cfscapc,cfscapc
9,1854,813,||,
9,150,865,|,
9,255,865,eo,
9,446,865,|,
9,597,865,CT,
9,854,865,icp,
9,1137,865,|,
9,1275,869,|,
9,1967,865,dace,
9,2250,865,fapcrepc,fapcrepc
9,2460,865,|,
9,2618,869,|,
9,2855,869,|,
9,150,922,|,
9,242,922,200,
9,446,922,|,
9,597,922,CT,
9,920,922,fpcrapc,fpcrapc
9,1146,926,||,
9,1967,922,dca,
9,2243,922,faces,
9,2460,922,|,
9,2618,926,|,
9,150,978,|,
9,248,978,zon,
9,446,978,|,
9,597,978,CT,
9,847,982,Cc,
9,1144,978,spcapc,spcapc
9,1341,978,|,
9,1565,978,[spcapc,[spcapc
9,1815,978,|,
9,1986,982,|,
9,150,1035,|,
9,248,1035,or,
9,446,1035,|,
9,597,1039,CT,
9,1137,1035,shcapc,shcapc
9,1341,1035,|,
9,1486,1035,face,
9,1854,1039,||,
9,150,1091,pos,
9,439,1091,|,
9,450,1095,scar,
9,2250,1091,[apcapc,[apcapc
9,2447,1091,|arcarc,|arcarc
9,2691,1091,|,
9,2849,1091,|,
9,150,1148,|,
9,255,1148,oa,
9,446,1148,|,
9,597,1148,CT,
9,900,1148,Cdacsspcfapcspc,cdacsspcfapcspc
9,1361,1148,||,
9,1743,1152,|,
9,1986,1152,|,
9,2421,1148,arcs,arcs
9,154,1208,a,
9,755,1208,Ge,
9,946,1208,GQ,
9,1367,1208,GG,
9,2059,1204,(07,
9,2164,1204,(0,
9,2473,1208,OO,
9,150,1261,|,
9,242,1261,206,
9,413,1261,|,
9,604,1261,CT,
9,847,1261,Cds,
